"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"164","#D95F02",2501.42872652,8,"14",44,FALSE,0,2501.42872652,7.55,8.45,NA,0.5,1,NA
"165","#D95F02",2633.04924208,9,"14",50,FALSE,0,2633.04924208,8.55,9.45,NA,0.5,1,NA
"166","#D95F02",1277.62545956,10,"14",56,FALSE,0,1277.62545956,9.55,10.45,NA,0.5,1,NA
"167","#D95F02",401.15355552,11,"14",62,FALSE,0,401.15355552,10.55,11.45,NA,0.5,1,NA
"168","#D95F02",470.5090792,12,"14",68,FALSE,0,470.5090792,11.55,12.45,NA,0.5,1,NA
"169","#7570B3",49.2075762,1,"15",3,FALSE,0,49.2075762,0.55,1.45,NA,0.5,1,NA
"170","#7570B3",205.61321298,2,"15",9,FALSE,0,205.61321298,1.55,2.45,NA,0.5,1,NA
"171","#7570B3",778.08925396,3,"15",15,FALSE,0,778.08925396,2.55,3.45,NA,0.5,1,NA
"172","#7570B3",1813.41282384,4,"15",21,FALSE,0,1813.41282384,3.55,4.45,NA,0.5,1,NA
"173","#7570B3",2374.57889756,5,"15",27,FALSE,0,2374.57889756,4.55,5.45,NA,0.5,1,NA
"174","#7570B3",1488.16338988,6,"15",33,FALSE,0,1488.16338988,5.55,6.45,NA,0.5,1,NA
"175","#7570B3",1173.58780992,7,"15",39,FALSE,0,1173.58780992,6.55,7.45,NA,0.5,1,NA
"176","#7570B3",1457.104521108,8,"15",45,FALSE,0,1457.104521108,7.55,8.45,NA,0.5,1,NA
"177","#7570B3",1330.68556894,9,"15",51,FALSE,0,1330.68556894,8.55,9.45,NA,0.5,1,NA
"178","#7570B3",872.605047996,10,"15",57,FALSE,0,872.605047996,9.55,10.45,NA,0.5,1,NA
"179","#7570B3",789.017671148,11,"15",63,FALSE,0,789.017671148,10.55,11.45,NA,0.5,1,NA
"180","#7570B3",353.028240052,12,"15",69,FALSE,0,353.028240052,11.55,12.45,NA,0.5,1,NA
"181","#7570B3",51.5598952,1,"16",3,FALSE,0,51.5598952,0.55,1.45,NA,0.5,1,NA
"182","#7570B3",209.315121432,2,"16",9,FALSE,0,209.315121432,1.55,2.45,NA,0.5,1,NA
"183","#7570B3",784.12454144,3,"16",15,FALSE,0,784.12454144,2.55,3.45,NA,0.5,1,NA
"184","#7570B3",1826.26028852,4,"16",21,FALSE,0,1826.26028852,3.55,4.45,NA,0.5,1,NA
"185","#7570B3",2388.61457324,5,"16",27,FALSE,0,2388.61457324,4.55,5.45,NA,0.5,1,NA
"186","#7570B3",1437.18885436,6,"16",33,FALSE,0,1437.18885436,5.55,6.45,NA,0.5,1,NA
"187","#7570B3",1130.51842436,7,"16",39,FALSE,0,1130.51842436,6.55,7.45,NA,0.5,1,NA
"188","#7570B3",1401.4246653212,8,"16",45,FALSE,0,1401.4246653212,7.55,8.45,NA,0.5,1,NA
"189","#7570B3",1284.56633896,9,"16",51,FALSE,0,1284.56633896,8.55,9.45,NA,0.5,1,NA
"190","#7570B3",875.545455776,10,"16",57,FALSE,0,875.545455776,9.55,10.45,NA,0.5,1,NA
"191","#7570B3",804.858913728,11,"16",63,FALSE,0,804.858913728,10.55,11.45,NA,0.5,1,NA
"192","#7570B3",356.08138952,12,"16",69,FALSE,0,356.08138952,11.55,12.45,NA,0.5,1,NA
"193","#7570B3",78.7101514928,1,"17",3,FALSE,0,78.7101514928,0.55,1.45,NA,0.5,1,NA
"194","#7570B3",240.831095508,2,"17",9,FALSE,0,240.831095508,1.55,2.45,NA,0.5,1,NA
"195","#7570B3",840.369272992,3,"17",15,FALSE,0,840.369272992,2.55,3.45,NA,0.5,1,NA
"196","#7570B3",1918.32703432,4,"17",21,FALSE,0,1918.32703432,3.55,4.45,NA,0.5,1,NA
"197","#7570B3",2494.2931549252,5,"17",27,FALSE,0,2494.2931549252,4.55,5.45,NA,0.5,1,NA
"198","#7570B3",951.83637248,6,"17",33,FALSE,0,951.83637248,5.55,6.45,NA,0.5,1,NA
"199","#7570B3",647.279134616,7,"17",39,FALSE,0,647.279134616,6.55,7.45,NA,0.5,1,NA
"200","#7570B3",954.4452928,8,"17",45,FALSE,0,954.4452928,7.55,8.45,NA,0.5,1,NA
"201","#7570B3",945.75744184,9,"17",51,FALSE,0,945.75744184,8.55,9.45,NA,0.5,1,NA
"202","#7570B3",806.4129038,10,"17",57,FALSE,0,806.4129038,9.55,10.45,NA,0.5,1,NA
"203","#7570B3",903.43289598,11,"17",63,FALSE,0,903.43289598,10.55,11.45,NA,0.5,1,NA
"204","#7570B3",376.690148364,12,"17",69,FALSE,0,376.690148364,11.55,12.45,NA,0.5,1,NA
"205","#7570B3",49.12838308,1,"18",3,FALSE,0,49.12838308,0.55,1.45,NA,0.5,1,NA
"206","#7570B3",203.647337732,2,"18",9,FALSE,0,203.647337732,1.55,2.45,NA,0.5,1,NA
"207","#7570B3",777.4332766,3,"18",15,FALSE,0,777.4332766,2.55,3.45,NA,0.5,1,NA
"208","#7570B3",1809.50409288,4,"18",21,FALSE,0,1809.50409288,3.55,4.45,NA,0.5,1,NA
"209","#7570B3",2370.94834012,5,"18",27,FALSE,0,2370.94834012,4.55,5.45,NA,0.5,1,NA
"210","#7570B3",1484.59053408,6,"18",33,FALSE,0,1484.59053408,5.55,6.45,NA,0.5,1,NA
"211","#7570B3",1170.78611756,7,"18",39,FALSE,0,1170.78611756,6.55,7.45,NA,0.5,1,NA
"212","#7570B3",1456.503923708,8,"18",45,FALSE,0,1456.503923708,7.55,8.45,NA,0.5,1,NA
"213","#7570B3",1330.54017178,9,"18",51,FALSE,0,1330.54017178,8.55,9.45,NA,0.5,1,NA
"214","#7570B3",901.334875336,10,"18",57,FALSE,0,901.334875336,9.55,10.45,NA,0.5,1,NA
"215","#7570B3",785.16103632,11,"18",63,FALSE,0,785.16103632,10.55,11.45,NA,0.5,1,NA
"216","#7570B3",352.118166656,12,"18",69,FALSE,0,352.118166656,11.55,12.45,NA,0.5,1,NA
"217","#7570B3",51.5598952,1,"19",3,FALSE,0,51.5598952,0.55,1.45,NA,0.5,1,NA
"218","#7570B3",209.315121432,2,"19",9,FALSE,0,209.315121432,1.55,2.45,NA,0.5,1,NA
"219","#7570B3",784.12454144,3,"19",15,FALSE,0,784.12454144,2.55,3.45,NA,0.5,1,NA
"220","#7570B3",1826.26028852,4,"19",21,FALSE,0,1826.26028852,3.55,4.45,NA,0.5,1,NA
"221","#7570B3",2388.61457324,5,"19",27,FALSE,0,2388.61457324,4.55,5.45,NA,0.5,1,NA
"222","#7570B3",1437.18885436,6,"19",33,FALSE,0,1437.18885436,5.55,6.45,NA,0.5,1,NA
"223","#7570B3",1130.51842436,7,"19",39,FALSE,0,1130.51842436,6.55,7.45,NA,0.5,1,NA
"224","#7570B3",1401.4246653212,8,"19",45,FALSE,0,1401.4246653212,7.55,8.45,NA,0.5,1,NA
"225","#7570B3",1284.56633896,9,"19",51,FALSE,0,1284.56633896,8.55,9.45,NA,0.5,1,NA
"226","#7570B3",875.545455776,10,"19",57,FALSE,0,875.545455776,9.55,10.45,NA,0.5,1,NA
"227","#7570B3",804.858913728,11,"19",63,FALSE,0,804.858913728,10.55,11.45,NA,0.5,1,NA
"228","#7570B3",356.08138952,12,"19",69,FALSE,0,356.08138952,11.55,12.45,NA,0.5,1,NA
"229","#7570B3",78.7101514928,1,"20",3,FALSE,0,78.7101514928,0.55,1.45,NA,0.5,1,NA
"230","#7570B3",240.831095508,2,"20",9,FALSE,0,240.831095508,1.55,2.45,NA,0.5,1,NA
"231","#7570B3",840.369272992,3,"20",15,FALSE,0,840.369272992,2.55,3.45,NA,0.5,1,NA
"232","#7570B3",1918.32703432,4,"20",21,FALSE,0,1918.32703432,3.55,4.45,NA,0.5,1,NA
"233","#7570B3",2494.2931549252,5,"20",27,FALSE,0,2494.2931549252,4.55,5.45,NA,0.5,1,NA
"234","#7570B3",951.83637248,6,"20",33,FALSE,0,951.83637248,5.55,6.45,NA,0.5,1,NA
"235","#7570B3",647.279134616,7,"20",39,FALSE,0,647.279134616,6.55,7.45,NA,0.5,1,NA
"236","#7570B3",954.4452928,8,"20",45,FALSE,0,954.4452928,7.55,8.45,NA,0.5,1,NA
"237","#7570B3",945.75744184,9,"20",51,FALSE,0,945.75744184,8.55,9.45,NA,0.5,1,NA
"238","#7570B3",806.4129038,10,"20",57,FALSE,0,806.4129038,9.55,10.45,NA,0.5,1,NA
"239","#7570B3",903.43289598,11,"20",63,FALSE,0,903.43289598,10.55,11.45,NA,0.5,1,NA
"240","#7570B3",376.690148364,12,"20",69,FALSE,0,376.690148364,11.55,12.45,NA,0.5,1,NA
"241","#7570B3",0,1,"21",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"242","#7570B3",0,2,"21",9,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
